2.030000000000000000e+02 8.664824922395623797e-16 9.999999999999991118e-01
2.040000000000000000e+02 5.638519157060632794e-17 1.000000000000000000e+00
2.050000000000000000e+02 9.999999999999045208e-01 9.543995182615916793e-14
2.060000000000000000e+02 9.999999999999940048e-01 5.909702136745571862e-15
2.070000000000000000e+02 9.999999999462967359e-01 5.370335708913634160e-11
2.080000000000000000e+02 7.646486527435248290e-15 9.999999999999924505e-01
2.090000000000000000e+02 2.091443155794675268e-13 9.999999999997908340e-01
2.100000000000000000e+02 9.999999999995399236e-01 4.599763450004879026e-13
2.110000000000000000e+02 3.973988948153138350e-13 9.999999999996025402e-01
2.120000000000000000e+02 2.722804956449690514e-07 9.999997277195042944e-01
2.130000000000000000e+02 9.999999999999917843e-01 8.226705554985378396e-15
2.140000000000000000e+02 9.999999999999973355e-01 2.593242715557594314e-15
2.150000000000000000e+02 9.999999999906825643e-01 9.317357175261810922e-12
2.160000000000000000e+02 9.999999999974691356e-01 2.530937841862674629e-12
2.170000000000000000e+02 9.999999999999340528e-01 6.595077406028300725e-14
2.180000000000000000e+02 9.999999999999744649e-01 2.557298379792084760e-14
2.190000000000000000e+02 7.646390228992279248e-16 9.999999999999993339e-01
2.200000000000000000e+02 9.999999999999997780e-01 1.429298937389332249e-16
2.210000000000000000e+02 1.962899844129286300e-12 9.999999999980371257e-01
2.220000000000000000e+02 1.414274171753885127e-04 9.998585725828245119e-01
2.230000000000000000e+02 1.545331914333503656e-16 9.999999999999997780e-01
2.240000000000000000e+02 9.999999999996349587e-01 3.650556803535174066e-13
2.250000000000000000e+02 9.999999999982593923e-01 1.740520848446664695e-12
2.260000000000000000e+02 9.999999999999795719e-01 2.039288583887998150e-14
2.270000000000000000e+02 9.999999999999924505e-01 7.593657781332712681e-15
2.280000000000000000e+02 9.999999999999815703e-01 1.854059439691906842e-14
2.290000000000000000e+02 2.718784998595933554e-15 9.999999999999973355e-01
2.300000000000000000e+02 9.999999998070623342e-01 1.929377575377191477e-10
2.310000000000000000e+02 9.999999999998530065e-01 1.470215180648456088e-13
2.320000000000000000e+02 9.999999999430431163e-01 5.695694783805277549e-11
2.330000000000000000e+02 6.519132879705203157e-14 9.999999999999347189e-01
2.340000000000000000e+02 5.179486238948250702e-11 9.999999999482052093e-01
2.350000000000000000e+02 2.660407544174163684e-13 9.999999999997339906e-01
2.360000000000000000e+02 9.999999999995672351e-01 4.327769514026788071e-13
2.370000000000000000e+02 6.331161327984397940e-14 9.999999999999367173e-01
2.380000000000000000e+02 9.999999999999966693e-01 3.326428890421198180e-15
2.390000000000000000e+02 9.999999999459314726e-01 5.406849679538831809e-11
2.400000000000000000e+02 9.999999999999997780e-01 3.190962619927193275e-16
2.410000000000000000e+02 1.903465370652557663e-10 9.999999998096533727e-01
2.420000000000000000e+02 1.000000000000000000e+00 7.992521562791748886e-17
2.430000000000000000e+02 9.999999999998734346e-01 1.266413214713054520e-13
2.440000000000000000e+02 9.999999999999991118e-01 8.734061254020942701e-16
2.450000000000000000e+02 9.999999999991395772e-01 8.603507671184774254e-13
2.460000000000000000e+02 9.999999999995941025e-01 4.059196505661637308e-13
2.470000000000000000e+02 2.038084467211675837e-14 9.999999999999795719e-01
2.480000000000000000e+02 4.855654909930486986e-15 9.999999999999951150e-01
2.490000000000000000e+02 9.999999999095154912e-01 9.048444784434226656e-11
2.500000000000000000e+02 2.904897889090637746e-15 9.999999999999971134e-01
2.510000000000000000e+02 6.847594907025093824e-02 9.315240509297491034e-01
2.520000000000000000e+02 7.974621612534255782e-11 9.999999999202537904e-01
2.530000000000000000e+02 9.999999999999924505e-01 7.639345219703360542e-15
2.540000000000000000e+02 9.999999999999740208e-01 2.597425509204648292e-14
2.550000000000000000e+02 9.999999999996256328e-01 3.743440827617626703e-13
2.560000000000000000e+02 9.999999999999997780e-01 2.234096319831299854e-16
2.570000000000000000e+02 2.459892337662082473e-14 9.999999999999753530e-01
2.580000000000000000e+02 9.999999999999933387e-01 6.742198207414673364e-15
2.590000000000000000e+02 9.999999999999447109e-01 5.538454258686323423e-14
2.600000000000000000e+02 5.049935873036532037e-16 9.999999999999995559e-01
2.610000000000000000e+02 1.178478227264934848e-14 9.999999999999882316e-01
2.620000000000000000e+02 3.329474699145904752e-12 9.999999999966704411e-01
2.630000000000000000e+02 9.999999999999842348e-01 1.587123904802977777e-14
2.640000000000000000e+02 9.999999999960589303e-01 3.941042789926996719e-12
2.650000000000000000e+02 9.999999999999020783e-01 9.795448024963674028e-14
2.660000000000000000e+02 9.999999999999993339e-01 6.796431143032221054e-16
2.670000000000000000e+02 9.999999999999988898e-01 1.059111719313468211e-15
2.680000000000000000e+02 9.999999999998963052e-01 1.037570443681727630e-13
2.690000000000000000e+02 1.090087118680514007e-13 9.999999999998909761e-01
2.700000000000000000e+02 1.097378676661622825e-15 9.999999999999988898e-01
2.710000000000000000e+02 9.999999999998863132e-01 1.137197350448716681e-13
2.720000000000000000e+02 9.999999999999964473e-01 3.660925057129658019e-15
2.730000000000000000e+02 9.999999999997111200e-01 2.889330513036718908e-13
2.740000000000000000e+02 9.999999999984803267e-01 1.519695066365499472e-12
2.750000000000000000e+02 9.999999999999060751e-01 9.389995802004995760e-14
2.760000000000000000e+02 9.999999999972828402e-01 2.717153845773108069e-12
2.770000000000000000e+02 1.217952531052436355e-11 9.999999999878204093e-01
2.780000000000000000e+02 5.958694225378837657e-14 9.999999999999404920e-01
2.790000000000000000e+02 9.173037274257139773e-01 8.269627257428607825e-02
2.800000000000000000e+02 9.999999999991635580e-01 8.363572613386758992e-13
2.810000000000000000e+02 9.999999999999744649e-01 2.563880783793450832e-14
2.820000000000000000e+02 9.999999999999464873e-01 5.358017994013686390e-14
2.830000000000000000e+02 5.296156795837934920e-14 9.999999999999469313e-01
2.840000000000000000e+02 4.072443879094049236e-14 9.999999999999593658e-01
2.850000000000000000e+02 9.999999999999995559e-01 3.864018890031017641e-16
2.860000000000000000e+02 2.947352621681738624e-15 9.999999999999971134e-01
2.870000000000000000e+02 4.908907923095669739e-17 1.000000000000000000e+00
2.880000000000000000e+02 9.990123542744366956e-12 9.999999999900097691e-01
2.890000000000000000e+02 5.794029372108829178e-11 9.999999999420596808e-01
2.900000000000000000e+02 9.999999999990174526e-01 9.826487283514823255e-13
2.910000000000000000e+02 9.999999999989397370e-01 1.060159779559964665e-12
2.920000000000000000e+02 2.747282532123351539e-15 9.999999999999973355e-01
2.930000000000000000e+02 9.999999999688899965e-01 3.111002306984478193e-11
2.940000000000000000e+02 9.999999999999740208e-01 2.587706556114888820e-14
2.950000000000000000e+02 1.707279481072403227e-12 9.999999999982926990e-01
2.960000000000000000e+02 9.999999999995805577e-01 4.195119712102493304e-13
2.970000000000000000e+02 9.999999999999988898e-01 1.155725769975491787e-15
2.980000000000000000e+02 3.513739792518381461e-15 9.999999999999964473e-01
2.990000000000000000e+02 9.999999999820341490e-01 1.796589739249513947e-11
3.000000000000000000e+02 2.719494047295575974e-13 9.999999999997279954e-01
3.010000000000000000e+02 9.999999999999986677e-01 1.358023816006094493e-15
3.020000000000000000e+02 9.999999999954323204e-01 4.567663151877650056e-12
3.030000000000000000e+02 1.382405887031162161e-14 9.999999999999862332e-01
3.040000000000000000e+02 2.549784139962318711e-15 9.999999999999975575e-01
3.050000000000000000e+02 1.168933050292459886e-13 9.999999999998832045e-01
3.060000000000000000e+02 9.999999999939532813e-01 6.046640024711522565e-12
3.070000000000000000e+02 9.999999994780310875e-01 5.219689841073267781e-10
3.080000000000000000e+02 1.314433508940348884e-15 9.999999999999986677e-01
3.090000000000000000e+02 9.999999999999984457e-01 1.554442014038369784e-15
3.100000000000000000e+02 9.999999999996926903e-01 3.073297544523337472e-13
3.110000000000000000e+02 9.999999999998350209e-01 1.650837711052397228e-13
3.120000000000000000e+02 9.999999999999389377e-01 6.104802039615030107e-14
3.130000000000000000e+02 1.185408309149327580e-16 9.999999999999997780e-01
3.140000000000000000e+02 9.999999999999997780e-01 2.474757589161353930e-16
3.150000000000000000e+02 9.999999999999951150e-01 4.901144145974594107e-15
3.160000000000000000e+02 9.999999999355422275e-01 6.445785000614577347e-11
3.170000000000000000e+02 3.013654044763648044e-13 9.999999999996986855e-01
3.180000000000000000e+02 9.999999999981203924e-01 1.879645624886791641e-12
3.190000000000000000e+02 9.999999999999145128e-01 8.554092633075368053e-14
3.200000000000000000e+02 3.512834656699427310e-13 9.999999999996487254e-01
3.210000000000000000e+02 9.999999999914326310e-01 8.567426563102948036e-12
3.220000000000000000e+02 4.646730644422945247e-16 9.999999999999995559e-01
3.230000000000000000e+02 9.999999999386386396e-01 6.136125483533819866e-11
3.240000000000000000e+02 3.155794421482481851e-13 9.999999999996844746e-01
3.250000000000000000e+02 1.000000000000000000e+00 2.821623653809102706e-18
3.260000000000000000e+02 9.999999999999620304e-01 3.797972754438004724e-14
3.270000000000000000e+02 9.999999999999489297e-01 5.113251895222077740e-14
3.280000000000000000e+02 1.201210808637919876e-16 9.999999999999997780e-01
3.290000000000000000e+02 1.246467750004712317e-13 9.999999999998754330e-01
3.300000000000000000e+02 9.999999999999258371e-01 7.424340966431224428e-14
3.310000000000000000e+02 9.999999999999036326e-01 9.634908591374871419e-14
3.320000000000000000e+02 9.999999999992725819e-01 7.274621315823697232e-13
3.330000000000000000e+02 9.999999999892195124e-01 1.078050445931999189e-11
3.340000000000000000e+02 9.999999999999922284e-01 7.749370539682052610e-15
3.350000000000000000e+02 9.999999999627697811e-01 3.723016429119334873e-11
3.360000000000000000e+02 1.135831275426616228e-18 1.000000000000000000e+00
3.370000000000000000e+02 8.732332627829121487e-14 9.999999999999127365e-01
3.380000000000000000e+02 9.999999999439310727e-01 5.606891399120703770e-11
3.390000000000000000e+02 9.999999999999802380e-01 1.983131533531123384e-14
3.400000000000000000e+02 9.999999999999793499e-01 2.057995242007222004e-14
3.410000000000000000e+02 6.498448535960899620e-15 9.999999999999935607e-01
3.420000000000000000e+02 9.999999999999384936e-01 6.146536270556001240e-14
3.430000000000000000e+02 9.999999999998989697e-01 1.010504772247246284e-13
3.440000000000000000e+02 9.999999999994846345e-01 5.154315739119163596e-13
3.450000000000000000e+02 8.957696227712684826e-06 9.999910423037722262e-01
3.460000000000000000e+02 9.015339340297348928e-05 9.999098466065969859e-01
3.470000000000000000e+02 2.124108153172502445e-06 9.999978758918467436e-01
3.480000000000000000e+02 9.999999999998747668e-01 1.252997364923165832e-13
3.490000000000000000e+02 9.999999999990505373e-01 9.494099707236069707e-13
3.500000000000000000e+02 1.286167388996936464e-13 9.999999999998714362e-01
3.510000000000000000e+02 9.999999999995374811e-01 4.625862125595329577e-13
3.520000000000000000e+02 9.999999999999984457e-01 1.477601935469721345e-15
3.530000000000000000e+02 9.999999999970226039e-01 2.977298564558194823e-12
3.540000000000000000e+02 9.999999999999977796e-01 2.113394397215415479e-15
3.550000000000000000e+02 9.292013198888249955e-16 9.999999999999991118e-01
3.560000000000000000e+02 6.234950117274414469e-13 9.999999999993764987e-01
3.570000000000000000e+02 1.879910884009194855e-14 9.999999999999811262e-01
3.580000000000000000e+02 9.999999999903164127e-01 9.683535858112675419e-12
3.590000000000000000e+02 9.999999999999962252e-01 3.883680244168513770e-15
3.600000000000000000e+02 9.999999999999533706e-01 4.672850467725184001e-14
3.610000000000000000e+02 6.187003460806217006e-11 9.999999999381299354e-01
3.620000000000000000e+02 9.999999999999877875e-01 1.228821707282731975e-14
3.630000000000000000e+02 1.022034884276130440e-12 9.999999999989779287e-01
3.640000000000000000e+02 9.999999999998794298e-01 1.206430444428897980e-13
3.650000000000000000e+02 4.980969300737039463e-13 9.999999999995019540e-01
3.660000000000000000e+02 6.397386991217899726e-07 9.999993602613008736e-01
3.670000000000000000e+02 1.296306302703228941e-15 9.999999999999986677e-01
3.680000000000000000e+02 9.999999999949826801e-01 5.017280578658792447e-12
3.690000000000000000e+02 9.999999999992972288e-01 7.027710480339760059e-13
3.700000000000000000e+02 9.999999999802788864e-01 1.972106924544434727e-11
3.710000000000000000e+02 9.999999999999997780e-01 2.455581114072161676e-16
3.720000000000000000e+02 1.315732114781410473e-12 9.999999999986841637e-01
3.730000000000000000e+02 9.999999999966171504e-01 3.382834530161668639e-12
3.740000000000000000e+02 9.999999999921835858e-01 7.816391178638170000e-12
3.750000000000000000e+02 6.850492265589589267e-17 1.000000000000000000e+00
3.760000000000000000e+02 9.999999997921065198e-01 2.078934427933787318e-10
3.770000000000000000e+02 9.999999999999957812e-01 4.125063311276325881e-15
3.780000000000000000e+02 9.999999999999986677e-01 1.253589455775939189e-15
3.790000000000000000e+02 4.241078213554919043e-15 9.999999999999957812e-01
3.800000000000000000e+02 9.999999999999984457e-01 1.514205609518637872e-15
3.810000000000000000e+02 9.999999999998745448e-01 1.253982996117641416e-13
3.820000000000000000e+02 2.571878888479909307e-15 9.999999999999973355e-01
3.830000000000000000e+02 2.196932911039621893e-14 9.999999999999780176e-01
3.840000000000000000e+02 9.155562599739775162e-14 9.999999999999085176e-01
3.850000000000000000e+02 9.999999981586784603e-01 1.841321533662381038e-09
3.860000000000000000e+02 9.999999999999997780e-01 2.834474445979252559e-16
3.870000000000000000e+02 9.999999999999984457e-01 1.530394372887572694e-15
